date,product_code,customer_code,date_key,year,month_name,month_short_name,quarter,year_quarter,customer,market,platform,channel,division,category,product,variant,sold_quantity,price_inr,total_amount_inr
2024-01-01,CRIC2841E6,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,XL,432,6830,2950560
2024-01-01,CRIC2101AF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Cricket,Cricket Pads,NX Pro Cricket Leg Guards,Youth,697,6260,4363220
2024-01-01,CRICDB62E7,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Cricket,Cricket Kit Bag,TRX Max Cricket Kit Bag,Backpack Style,219,2200,481800
2024-01-01,CRICA7A3B4,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Cricket,Cricket Batting Gloves,PX Grip Cricket Batting Gloves,Lightweight,318,5190,1650420
2024-01-01,CRICD69383,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Cricket,Cricket Ball,SR Strike Leather Cricket Ball,Wind Ball,167,5980,998660
2024-01-01,FISH731A02,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Lure Kit,BX LureKit Assorted,20 Pieces,274,1070,293180
2024-01-01,FISH8CF49F,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Tackle Box,MX Fishing Tackle Box,Medium,339,2290,776310
2024-01-01,FISH6AC780,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Tackle Box,MX Fishing Tackle Box,Large,377,6250,2356250
2024-01-01,FISHC4F1E3,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Lure Kit,BX LureKit Assorted,10 Pieces,570,2210,1259700
2024-01-01,FISH9C6E1A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Reel,PX SmoothSpin Reel,3000,187,3310,618970
2024-01-01,FISH9DCA51,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Fishing Rod,FX Carbon Fishing Rod,8 ft,401,4340,1740340
2024-01-01,FISHA6E17F,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Fishing,Fishing Rod,FX Carbon Fishing Rod,6 ft,83,2440,202520
2024-01-01,FOOTDA10C6,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Size 4,116,6430,745880
2024-01-01,FOOT8B25BD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,FX Striker Training Football,Match Training,412,5420,2233040
2024-01-01,FOOTBCD3A9,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Lightweight Edition,285,2070,589950
2024-01-01,FOOTC865F3,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Goalkeeper Gloves,GK Defender Grip Gloves,Flat Cut Palm,166,3720,617520
2024-01-01,FOOT9DB3E4,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,FX Striker Training Football,Outdoor Edition,302,2370,715740
2024-01-01,FOOTB533BF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,UK 7,176,2960,520960
2024-01-01,FOOT80D996,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,FX Striker Training Football,Hybrid Stitch,159,770,122430
2024-01-01,FOOT0CD3DE,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Large,342,4660,1593720
2024-01-01,FOOT528FB5,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,Artificial Turf (TF),558,4670,2605860
2024-01-01,FOOT86D9A9,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Goalkeeper Gloves,GK Defender Grip Gloves,Size 9,472,900,424800
2024-01-01,FOOT0E544D,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Medium,82,2240,183680
2024-01-01,FOOTF63A17,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,Soft Ground (SG),264,7860,2075040
2024-01-01,FOOT93E2C6,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,Firm Ground (FG),334,2600,868400
2024-01-01,FOOT2BAAAD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Hard Grip Surface,179,1430,255970
2024-01-01,FOOT9B3291,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,FX Striker Training Football,High Bounce,320,3510,1123200
2024-01-01,FOOT7DA9E9,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,UK 8,326,8470,2761220
2024-01-01,FOOT6681B1,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Outdoor Turf,317,2010,637170
2024-01-01,FOOT2271DD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Match Turf Edition,386,4620,1783320
2024-01-01,FOOT614FC7,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Size 3,399,5160,2058840
2024-01-01,FOOT41CE85,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Indoor Turf,114,1990,226860
2024-01-01,FOOTC136F5,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Goalkeeper Gloves,GK Defender Grip Gloves,Roll Finger,541,5180,2802380
2024-01-01,FOOT7EB7BC,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,VX Match Premier Football,Thermo Bonded,6,3140,18840
2024-01-01,FOOT17860D,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Goalkeeper Gloves,GK Defender Grip Gloves,Size 6,3,1290,3870
2024-01-01,FOOT63FDD7,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Ankle Protection,2,7680,15360
2024-01-01,FOOT21667B,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,VX Match Premier Football,Pro Cushioning,2,7320,14640
2024-01-01,FOOTFCA276,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,VX Match Premier Football,FIFA Quality Pro,5,2640,13200
2024-01-01,FOOTD3B001,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,NX Turf Control Football,Rubber Outer Shell,5,4540,22700
2024-01-01,FOOT65813B,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,VX Match Premier Football,FIFA Basic Certified,4,5490,21960
2024-01-01,FOOT4A3199,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Youth,4,3320,13280
2024-01-01,FOOTFA6CB6,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football,VX Match Premier Football,Size 5,5,3750,18750
2024-01-01,FOOT424157,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,Adult,1,2010,2010
2024-01-01,FOOT67945A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Goalkeeper Gloves,GK Defender Grip Gloves,GripMax Latex,4,1160,4640
2024-01-01,FOOTAB35F3,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,UK 9,2,7770,15540
2024-01-01,FOOT489639,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shoes,RX Sprint Football Boots,Wide Fit,2,7800,15600
2024-01-01,FOOT49D279,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Football,Football Shin Guards,ShieldX Football Shinguards,With Straps,3,4380,13140
2024-01-01,HNDLA1722E,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Handball,Handball Accessories,NX Resin Handball Grip,Standard,4,1340,5360
2024-01-01,HNDL03C073,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Handball,Handball,HX Grip Handball,Size 0,2,1370,2740
2024-01-01,HNDL9B1B7D,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Handball,Handball,HX Grip Handball,Size 1,1,2490,2490
2024-01-01,HIKD0476A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 7,5,6080,30400
2024-01-01,HIKAED3D8,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 10,20,1360,27200
2024-01-01,HIKD8EC67,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,M,16,1550,24800
2024-01-01,HIK5BEC68,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,XXL,12,6970,83640
2024-01-01,HIK8D130E,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Water Bottles,PX Insulated Hiking Bottle,750 ml,9,4440,39960
2024-01-01,HIK551B1C,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Water Bottles,PX Insulated Hiking Bottle,Steel,19,560,10640
2024-01-01,HIKC3460C,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Water Bottles,PX Insulated Hiking Bottle,500 ml,11,1160,12760
2024-01-01,HIKF7229D,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 9,22,6260,137720
2024-01-01,HIK070F0B,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,L,16,530,8480
2024-01-01,HIKCAC6DD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,S,8,1550,12400
2024-01-01,HIK77A350,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Backpacks,TX Mountain Trek Backpack,40L,22,5290,116380
2024-01-01,HIK1EDFAB,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Trekking Poles,NX Trekking Pole Set,Short (100 cm),12,4750,57000
2024-01-01,HIK36B5E7,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Apparel,AX Mountain Hiking Jacket,XL,4,5210,20840
2024-01-01,HIK3D8B94,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Trekking Poles,NX Trekking Pole Set,Medium (120 cm),6,1960,11760
2024-01-01,HIKBE06F0,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Backpacks,TX Mountain Trek Backpack,20L,22,6330,139260
2024-01-01,HIKD4C3B1,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 8,22,2650,58300
2024-01-01,HIK477AAF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Backpacks,TX Mountain Trek Backpack,30L,4,3230,12920
2024-01-01,HIK3DF988,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Water Bottles,PX Insulated Hiking Bottle,1 L,16,5350,85600
2024-01-01,HIKD36FFD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Trekking Poles,NX Trekking Pole Set,Foldable,7,4720,33040
2024-01-01,HIKFE5678,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Backpacks,TX Mountain Trek Backpack,50L,12,7830,93960
2024-01-01,HIKF1C8B8,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Trekking Poles,NX Trekking Pole Set,Anti-Shock,11,4770,52470
2024-01-01,HIKC8C113,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Hiking Shoes,HX TrailGrip Hiking Shoes,UK 6,11,5450,59950
2024-01-01,HIK122A22,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Trekking Poles,NX Trekking Pole Set,Long (135 cm),7,1110,7770
2024-01-01,HIKAD4D17,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Hiking,Backpacks,TX Mountain Trek Backpack,70L,11,4130,45430
2024-01-01,HORSE77A541,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Boots,PX Leather Riding Boots,UK 6,20,2970,59400
2024-01-01,HORSE2EEE60,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Horse Halter,FX Stable Halter,Standard,20,2800,56000
2024-01-01,HORSE3B12B0,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Crop,NX Flex Riding Crop,60 cm,5,8780,43900
2024-01-01,HORSEAE5456,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Horse Grooming Kit,MX Grooming Brush Kit,5-Piece,19,4020,76380
2024-01-01,HORSEB0E845,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Helmet,HX Rider Safety Helmet,Black,17,10140,172380
2024-01-01,HORSE63358C,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Saddle Pad,TX Comfort Saddle Pad,Pony Size,14,5680,79520
2024-01-01,HORSEEB0E93,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Boots,PX Leather Riding Boots,UK 7,4,7320,29280
2024-01-01,HORSEE8A02C,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Crop,NX Flex Riding Crop,70 cm,9,4920,44280
2024-01-01,HORSE32EC33,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Horse Riding,Riding Helmet,HX Rider Safety Helmet,Brown,5,6910,34550
2024-01-01,RUND03BFE,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Stopwatch,TX Runner Digital Stopwatch,Lap Counter,4,4950,19800
2024-01-01,RUND9B589,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Apparel,AX DryFit Running T-Shirt,L,7,1040,7280
2024-01-01,RUN6DCFAC,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Accessories,NX Hydration Running Belt,Adjustable Fit,12,2780,33360
2024-01-01,RUN1AB696,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Socks,PX Cushion Running Socks,Compression,10,4440,44400
2024-01-01,RUN4820EF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Stopwatch,TX Runner Digital Stopwatch,Standard,7,3810,26670
2024-01-01,RUN339949,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Accessories,NX Hydration Running Belt,Lightweight Edition,14,3610,50540
2024-01-01,RUN10A073,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Apparel,AX DryFit Running T-Shirt,XL,8,3990,31920
2024-01-01,RUNB90BB2,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Apparel,AX DryFit Running T-Shirt,S,15,2050,30750
2024-01-01,RUN785BD8,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Shoes,RX Sprint Road Running Shoes,UK 10,9,2280,20520
2024-01-01,RUN51B03C,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Socks,PX Cushion Running Socks,XL,6,4540,27240
2024-01-01,RUN1D0017,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Accessories,NX Hydration Running Belt,1 L,14,4130,57820
2024-01-01,RUN192A50,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Apparel,AX DryFit Running T-Shirt,XXL,11,4830,53130
2024-01-01,RUN5C06BF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Apparel,AX DryFit Running T-Shirt,M,14,4600,64400
2024-01-01,RUNEBBF53,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Shoes,RX Sprint Road Running Shoes,UK 8,7,3580,25060
2024-01-01,RUN907813,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Running,Running Socks,PX Cushion Running Socks,S,14,2710,37940
2024-01-01,SKAT751A86,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Knee Pads,PX Skate Knee Pads,L,9,5600,50400
2024-01-01,SKATCB097A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Skate Wheels,SKX Replacement Wheel Set,82A Hardness,4,4040,16160
2024-01-01,SKAT407D01,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Inline Skates,SKX Glide Inline Skates,EU 37,6,4330,25980
2024-01-01,SKAT8BFE91,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Wrist Guards,NX Wrist Protector,Standard,13,4860,63180
2024-01-01,SKAT47003B,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Elbow Pads,PX Skate Elbow Pads,S,17,6190,105230
2024-01-01,SKAT24B8F2,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Elbow Pads,PX Skate Elbow Pads,M,4,2640,10560
2024-01-01,SKAT8A94D3,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Inline Skates,SKX Glide Inline Skates,EU 40,5,2500,12500
2024-01-01,SKATC23D72,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Skating Bag,SKX Skate Carry Bag,20L,8,880,7040
2024-01-01,SKATDA2B42,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Skating,Helmet,AX Skate Safety Helmet,S,11,4550,50050
2024-01-01,SQUA4C7DCE,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Pro Edition,5,1340,6700
2024-01-01,SQUA99D795,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Head Light,10,4200,42000
2024-01-01,SQUABC7FB7,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,130g,3,5120,15360
2024-01-01,SQUAC908FD,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Head Heavy,4,1030,4120
2024-01-01,SQUA84B377,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Even Balance,1,1080,1080
2024-01-01,SQUA732DF1,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Beginner,4,5790,23160
2024-01-01,SQUA22F29D,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,Advanced,2,4290,8580
2024-01-01,SQUA82575A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Squash,Squash Racket,SQ Impact Squash Racket,110g,3,1740,5220
2024-01-01,SURF56D4BF,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Surfing,Surfboard,SX WaveRider Surfboard,6 ft,2,9910,19820
2024-01-01,SURF2EBCCA,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Surfing,Wetsuit,WX AquaFit Wetsuit,Short Sleeve,4,9460,37840
2024-01-01,SURF8627B1,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Surfing,Surfboard,SX WaveRider Surfboard,7 ft,4,5510,22040
2024-01-01,SURF7A248A,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Surfing,Swim Fins,PX Surf Swim Fins,Medium,4,5910,23640
2024-01-01,SURF60F2D1,90002002,202401,2024,January,Jan,Q1,2024-Q1,PowerPlay Sports,India,Brick & Mortar,Retailer,Surfing,Swim Fins,PX Surf Swim Fins,Large,3,1650,4950
